"timestamp","solar"
"2023-03-18 21:30:39","32391.7437"
"2023-03-18 21:54:57","32391.7437"
"2023-03-18 22:07:06","32391.7437"
"2023-03-18 22:19:15","32391.7437"
"2023-03-18 22:31:24","32391.7437"
"2023-03-18 22:55:42","32391.7437"
"2023-03-18 23:07:52","32391.7437"
"2023-03-18 23:20:01","32391.7437"
"2023-03-18 23:32:11","32391.7437"
"2023-03-18 23:56:30","32391.7437"
"2023-03-19 00:08:39","32391.7437"
"2023-03-19 00:20:49","32391.7437"
"2023-03-19 00:32:59","32391.7437"
"2023-03-19 00:57:18","32391.7437"
"2023-03-19 01:09:28","32391.7437"
"2023-03-19 01:21:38","32391.7437"
"2023-03-19 01:33:47","32391.7437"
"2023-03-19 01:45:57","32391.7437"
"2023-03-19 02:10:16","32391.7437"
"2023-03-19 02:22:26","32391.7437"
"2023-03-19 02:34:35","32391.7437"
"2023-03-19 02:46:45","32391.7437"
"2023-03-19 03:11:04","32391.7437"
"2023-03-19 03:23:14","32391.7437"
"2023-03-19 03:35:23","32391.7437"
"2023-03-19 03:47:33","32391.7437"
"2023-03-19 04:11:52","32391.7437"
"2023-03-19 04:24:01","32391.7437"
"2023-03-19 04:36:11","32391.7437"
"2023-03-19 04:48:20","32391.7437"
"2023-03-19 05:12:39","32391.7437"
"2023-03-19 05:24:49","32391.7437"
"2023-03-19 05:36:59","32391.7437"
"2023-03-19 05:49:08","32391.7437"
"2023-03-19 06:01:18","32391.7437"
"2023-03-19 06:25:37","32391.7437"
"2023-03-19 06:37:47","32391.7437"
"2023-03-19 06:49:56","32391.7437"
"2023-03-19 07:02:06","32391.7437"
"2023-03-19 07:26:25","32391.7437"
"2023-03-19 07:38:34","32391.7450"
"2023-03-19 07:50:43","32391.7523"
"2023-03-19 08:02:53","32391.7573"
"2023-03-19 08:27:12","32391.7580"
"2023-03-19 08:39:22","32391.7600"
"2023-03-19 08:51:31","32391.7618"
"2023-03-19 09:03:41","32391.7651"
"2023-03-19 09:15:50","32391.7755"
"2023-03-19 09:40:09","32391.7887"
"2023-03-19 09:52:19","32391.8117"
"2023-03-19 10:04:29","32391.8523"
"2023-03-19 10:16:38","32391.9270"
"2023-03-19 10:40:58","32392.0273"
"2023-03-19 10:53:08","32392.1783"
"2023-03-19 11:05:17","32392.2968"
"2023-03-19 11:17:25","32392.4165"
"2023-03-19 11:41:43","32392.5138"
"2023-03-19 11:53:52","32392.6181"
"2023-03-19 12:06:01","32392.7082"
"2023-03-19 12:18:10","32392.7714"
"2023-03-19 12:42:28","32392.8893"
"2023-03-19 12:54:37","32392.9643"
"2023-03-19 13:06:46","32393.0248"
"2023-03-19 13:18:55","32393.0738"
"2023-03-19 13:31:04","32393.1114"
"2023-03-19 13:55:23","32393.1446"
"2023-03-19 14:07:32","32393.1773"
"2023-03-19 14:19:42","32393.2205"
"2023-03-19 14:31:51","32393.2951"
"2023-03-19 14:56:11","32393.3706"
"2023-03-19 15:08:20","32393.4311"
"2023-03-19 15:20:30","32393.4709"
"2023-03-19 15:32:39","32393.5020"
"2023-03-19 15:56:58","32393.5536"
"2023-03-19 16:09:08","32393.5830"
"2023-03-19 16:21:18","32393.6044"
"2023-03-19 16:33:28","32393.6246"
"2023-03-19 16:45:37","32393.6495"
"2023-03-19 17:09:56","32393.6754"
"2023-03-19 17:22:06","32393.6958"
"2023-03-19 17:34:15","32393.7529"
"2023-03-19 17:46:25","32393.8360"
"2023-03-19 18:10:44","32393.8634"
"2023-03-19 18:22:53","32393.8764"
"2023-03-19 18:35:03","32393.8850"
"2023-03-19 18:47:12","32393.8851"
"2023-03-19 19:11:30","32393.8851"
"2023-03-19 19:23:39","32393.8851"
"2023-03-19 19:35:48","32393.8851"
"2023-03-19 19:47:57","32393.8851"
"2023-03-19 20:12:14","32393.8851"
"2023-03-19 20:24:23","32393.8851"
"2023-03-19 20:36:32","32393.8851"
"2023-03-19 20:48:41","32393.8851"
"2023-03-19 21:00:50","32393.8851"
"2023-03-19 21:25:08","32393.8851"
"2023-03-19 21:37:17","32393.8851"
"2023-03-19 21:49:26","32393.8851"
"2023-03-19 22:01:34","32393.8851"
"2023-03-19 22:25:52","32393.8851"
"2023-03-19 22:38:00","32393.8851"
"2023-03-19 22:50:09","32393.8851"
"2023-03-19 23:02:18","32393.8851"
"2023-03-19 23:26:36","32393.8851"
"2023-03-19 23:38:44","32393.8851"
"2023-03-19 23:50:53","32393.8851"
"2023-03-20 00:03:02","32393.8851"
"2023-03-20 00:27:21","32393.8851"
"2023-03-20 00:39:30","32393.8851"
"2023-03-20 00:51:40","32393.8851"
"2023-03-20 01:03:49","32393.8851"
"2023-03-20 01:15:59","32393.8851"
"2023-03-20 01:40:18","32393.8851"
"2023-03-20 01:52:27","32393.8851"
"2023-03-20 02:04:37","32393.8851"
"2023-03-20 02:16:46","32393.8851"
"2023-03-20 02:41:06","32393.8851"
"2023-03-20 02:53:15","32393.8851"
"2023-03-20 03:05:25","32393.8851"
"2023-03-20 03:17:34","32393.8851"
"2023-03-20 03:41:54","32393.8851"
"2023-03-20 03:54:03","32393.8851"
"2023-03-20 04:06:13","32393.8851"
"2023-03-20 04:18:22","32393.8851"
"2023-03-20 04:30:32","32393.8851"
"2023-03-20 04:54:51","32393.8851"
"2023-03-20 05:07:01","32393.8851"
"2023-03-20 05:19:11","32393.8851"
"2023-03-20 05:31:20","32393.8851"
"2023-03-20 05:55:39","32393.8851"
"2023-03-20 06:07:48","32393.8851"
"2023-03-20 06:19:58","32393.8851"
"2023-03-20 06:32:08","32393.8851"
"2023-03-20 06:56:27","32393.8851"
"2023-03-20 07:08:37","32393.8851"
"2023-03-20 07:20:46","32393.8851"
"2023-03-20 07:32:56","32393.8865"
"2023-03-20 07:57:16","32393.9015"
"2023-03-20 08:09:25","32393.9150"
"2023-03-20 08:21:35","32393.9360"
"2023-03-20 08:33:44","32393.9660"
"2023-03-20 08:45:54","32394.0157"
"2023-03-20 09:10:13","32394.0773"
"2023-03-20 09:22:23","32394.1504"
"2023-03-20 09:34:32","32394.2409"
"2023-03-20 09:46:42","32394.2841"
"2023-03-20 10:11:01","32394.3833"
"2023-03-20 10:23:11","32394.4335"
"2023-03-20 10:35:20","32394.5156"
"2023-03-20 10:47:29","32394.6373"
"2023-03-20 11:11:48","32394.7744"
"2023-03-20 11:23:58","32394.9092"
"2023-03-20 11:36:07","32395.0074"
"2023-03-20 11:48:17","32395.1663"
"2023-03-20 12:12:36","32395.3035"
"2023-03-20 12:24:45","32395.4663"
"2023-03-20 12:36:54","32395.6806"
"2023-03-20 12:49:03","32395.7781"
"2023-03-20 13:01:13","32395.8675"
"2023-03-20 13:25:32","32395.9734"
"2023-03-20 13:37:42","32396.0221"
"2023-03-20 13:49:51","32396.0648"
"2023-03-20 14:02:01","32396.0978"
"2023-03-20 14:26:20","32396.1579"
"2023-03-20 14:38:29","32396.2008"
"2023-03-20 14:50:39","32396.2645"
"2023-03-20 15:02:48","32396.3105"
"2023-03-20 15:27:07","32396.3584"
"2023-03-20 15:39:17","32396.4191"
"2023-03-20 15:51:27","32396.4626"
"2023-03-20 16:03:37","32396.4980"
"2023-03-20 16:15:46","32396.5357"
"2023-03-20 16:40:06","32396.5508"
"2023-03-20 16:52:15","32396.5717"
"2023-03-20 17:04:25","32396.5931"
"2023-03-20 17:16:34","32396.6100"
"2023-03-20 17:40:53","32396.6172"
"2023-03-20 17:53:02","32396.6210"
"2023-03-20 18:05:12","32396.6244"
"2023-03-20 18:17:21","32396.6245"
"2023-03-20 18:41:40","32396.6245"
"2023-03-20 18:53:48","32396.6245"
"2023-03-20 19:05:57","32396.6245"
"2023-03-20 19:18:06","32396.6245"
"2023-03-20 19:42:24","32396.6245"
"2023-03-20 19:54:32","32396.6245"
"2023-03-20 20:06:41","32396.6245"
"2023-03-20 20:18:50","32396.6245"
"2023-03-20 20:30:59","32396.6245"
"2023-03-20 20:55:17","32396.6245"
"2023-03-20 21:07:25","32396.6245"
"2023-03-20 21:19:34","32396.6245"
"2023-03-20 21:31:43","32396.6245"
"2023-03-20 21:56:01","32396.6245"
"2023-03-20 22:08:10","32396.6245"
"2023-03-20 22:20:19","32396.6245"
"2023-03-20 22:54:59","32396.6245"
"2023-03-20 23:06:43","32396.6245"
"2023-03-20 23:18:52","32396.6245"
"2023-03-20 23:31:02","32396.6245"
"2023-03-20 23:55:21","32396.6245"
"2023-03-21 00:07:31","32396.6245"
"2023-03-21 00:19:40","32396.6245"
"2023-03-21 00:31:50","32396.6245"
"2023-03-21 00:56:09","32396.6245"
"2023-03-21 01:08:19","32396.6245"
"2023-03-21 01:20:28","32396.6245"
"2023-03-21 01:32:38","32396.6245"
"2023-03-21 01:56:57","32396.6245"
"2023-03-21 02:09:07","32396.6245"
"2023-03-21 02:21:16","32396.6245"
"2023-03-21 02:33:26","32396.6245"
"2023-03-21 02:45:36","32396.6245"
"2023-03-21 03:09:55","32396.6245"
"2023-03-21 03:22:05","32396.6245"
"2023-03-21 03:34:14","32396.6245"
"2023-03-21 03:46:24","32396.6245"
"2023-03-21 04:10:44","32396.6245"
"2023-03-21 04:22:53","32396.6245"
"2023-03-21 04:35:03","32396.6245"
"2023-03-21 04:47:12","32396.6245"
"2023-03-21 05:11:32","32396.6245"
"2023-03-21 05:23:41","32396.6245"
"2023-03-21 05:35:51","32396.6245"
"2023-03-21 05:48:01","32396.6245"
"2023-03-21 06:12:20","32396.6245"
"2023-03-21 06:24:30","32396.6245"
"2023-03-21 06:36:40","32396.6245"
"2023-03-21 06:48:49","32396.6245"
"2023-03-21 07:00:59","32396.6245"
"2023-03-21 07:25:18","32396.6245"
"2023-03-21 07:37:27","32396.6282"
"2023-03-21 07:49:37","32396.6421"
"2023-03-21 08:01:47","32396.6662"
"2023-03-21 08:26:06","32396.6946"
"2023-03-21 08:38:16","32396.7284"
"2023-03-21 08:50:25","32396.7729"
"2023-03-21 09:02:35","32396.8344"
"2023-03-21 09:26:53","32396.8734"
"2023-03-21 09:39:03","32396.9210"
"2023-03-21 09:51:13","32396.9598"
"2023-03-21 10:03:22","32397.0565"
"2023-03-21 10:15:32","32397.1284"
"2023-03-21 10:39:51","32397.2190"
"2023-03-21 10:52:01","32397.3583"
"2023-03-21 11:04:10","32397.6337"
"2023-03-21 11:16:20","32397.7667"
"2023-03-21 11:40:39","32397.8324"
"2023-03-21 11:52:49","32397.9964"
"2023-03-21 12:04:58","32398.1381"
"2023-03-21 12:17:08","32398.2245"
"2023-03-21 12:41:27","32398.2836"
"2023-03-21 12:53:37","32398.3797"
"2023-03-21 13:05:47","32398.5006"
"2023-03-21 13:17:57","32398.5634"
"2023-03-21 13:42:16","32398.6019"
"2023-03-21 13:54:26","32398.6308"
"2023-03-21 14:06:35","32398.7929"
"2023-03-21 14:18:45","32399.0233"
"2023-03-21 14:30:54","32399.1016"
"2023-03-21 14:55:13","32399.1780"
"2023-03-21 15:07:22","32399.2464"
"2023-03-21 15:19:31","32399.3873"
"2023-03-21 15:31:41","32399.4608"
"2023-03-21 15:56:00","32399.7542"
"2023-03-21 16:08:09","32399.8531"
"2023-03-21 16:20:18","32399.8816"
"2023-03-21 16:32:27","32399.9153"
"2023-03-21 16:56:45","32399.9608"
"2023-03-21 17:08:54","32399.9695"
"2023-03-21 17:21:03","32400.0011"
"2023-03-21 17:33:13","32400.0796"
"2023-03-21 17:57:31","32400.1619"
"2023-03-21 18:09:40","32400.1967"
"2023-03-21 18:21:49","32400.2158"
"2023-03-21 18:33:58","32400.2228"
"2023-03-21 18:46:07","32400.2234"
"2023-03-21 19:10:25","32400.2234"
"2023-03-21 19:22:34","32400.2234"
"2023-03-21 19:34:44","32400.2234"
"2023-03-21 19:46:53","32400.2234"
"2023-03-21 20:11:11","32400.2234"
"2023-03-21 20:23:20","32400.2234"
"2023-03-21 20:35:29","32400.2234"
"2023-03-21 20:47:38","32400.2234"
"2023-03-21 21:11:56","32400.2234"
"2023-03-21 21:24:05","32400.2234"
"2023-03-21 21:36:14","32400.2234"
"2023-03-21 21:48:23","32400.2234"
"2023-03-21 22:00:32","32400.2234"
"2023-03-21 22:24:50","32400.2234"
"2023-03-21 22:36:59","32400.2234"
"2023-03-21 22:49:08","32400.2234"
"2023-03-21 23:01:17","32400.2234"
"2023-03-21 23:25:35","32400.2234"
"2023-03-21 23:37:45","32400.2234"
"2023-03-21 23:49:55","32400.2234"
"2023-03-22 00:02:04","32400.2234"
"2023-03-22 00:26:23","32400.2234"
"2023-03-22 00:38:33","32400.2234"
"2023-03-22 00:50:42","32400.2234"
"2023-03-22 01:02:52","32400.2234"
"2023-03-22 01:27:12","32400.2234"
"2023-03-22 01:39:22","32400.2234"
"2023-03-22 01:51:32","32400.2234"
"2023-03-22 02:03:42","32400.2234"
"2023-03-22 02:15:51","32400.2234"
"2023-03-22 02:40:10","32400.2234"
"2023-03-22 02:52:20","32400.2234"
"2023-03-22 03:04:30","32400.2234"
"2023-03-22 03:16:39","32400.2234"
"2023-03-22 04:17:27","32400.2234"
"2023-03-22 04:41:46","32400.2234"
"2023-03-22 04:53:56","32400.2234"
"2023-03-22 05:06:05","32400.2234"
"2023-03-22 05:18:15","32400.2234"
"2023-03-22 05:42:34","32400.2234"
"2023-03-22 05:54:44","32400.2234"
"2023-03-22 06:06:54","32400.2234"
"2023-03-22 06:19:03","32400.2234"
"2023-03-22 06:31:13","32400.2234"
"2023-03-22 06:55:33","32400.2234"
"2023-03-22 07:07:42","32400.2234"
"2023-03-22 07:19:52","32400.2259"
"2023-03-22 07:32:01","32400.2331"
"2023-03-22 07:56:21","32400.2395"
"2023-03-22 08:08:31","32400.2469"
"2023-03-22 08:20:40","32400.2560"
"2023-03-22 08:32:50","32400.2734"
"2023-03-22 08:57:09","32400.3024"
"2023-03-22 09:09:18","32400.3383"
"2023-03-22 09:21:27","32400.3891"
"2023-03-22 09:33:37","32400.4431"
"2023-03-22 09:45:46","32400.4891"
"2023-03-22 10:10:05","32400.5275"
"2023-03-22 10:22:15","32400.5615"
"2023-03-22 10:34:25","32400.6133"
"2023-03-22 10:46:35","32400.6581"
"2023-03-22 11:10:54","32400.7061"
"2023-03-22 11:23:03","32400.7495"
"2023-03-22 11:35:13","32400.8063"
"2023-03-22 11:47:23","32400.8555"
"2023-03-22 12:11:42","32400.8908"
"2023-03-22 12:23:52","32400.9213"
"2023-03-22 12:36:02","32400.9591"
"2023-03-22 12:48:11","32400.9957"
"2023-03-22 13:12:30","32401.0449"
"2023-03-22 13:24:40","32401.0965"
"2023-03-22 13:36:50","32401.1317"
"2023-03-22 13:48:59","32401.1661"
"2023-03-22 14:01:09","32401.2209"
"2023-03-22 14:25:28","32401.2745"
"2023-03-22 14:37:38","32401.3253"
"2023-03-22 14:49:47","32401.3795"
"2023-03-22 15:01:57","32401.4282"
"2023-03-22 15:26:16","32401.4625"
"2023-03-22 15:38:25","32401.4985"
"2023-03-22 15:50:35","32401.5369"
"2023-03-22 16:02:44","32401.5619"
"2023-03-22 16:27:04","32401.5887"
"2023-03-22 16:39:13","32401.6231"
"2023-03-22 16:51:23","32401.6436"
"2023-03-22 17:03:33","32401.6613"
"2023-03-22 17:15:42","32401.6784"
"2023-03-22 17:40:00","32401.6866"
"2023-03-22 17:52:09","32401.6869"
"2023-03-22 18:04:18","32401.6879"
"2023-03-22 18:16:27","32401.6879"
"2023-03-22 18:40:45","32401.6879"
"2023-03-22 18:52:55","32401.6879"
"2023-03-22 19:05:05","32401.6879"
"2023-03-22 19:17:14","32401.6879"
"2023-03-22 19:41:33","32401.6879"
"2023-03-22 19:53:42","32401.6879"
"2023-03-22 20:05:51","32401.6879"
"2023-03-22 20:17:59","32401.6879"
"2023-03-22 20:42:17","32401.6879"
"2023-03-22 20:54:26","32401.6879"
"2023-03-22 21:06:35","32401.6879"
"2023-03-22 21:18:44","32401.6879"
"2023-03-22 21:30:53","32401.6879"
"2023-03-22 21:55:10","32401.6879"
"2023-03-22 22:07:19","32401.6879"
"2023-03-22 22:19:29","32401.6879"
"2023-03-22 22:31:37","32401.6879"
"2023-03-22 22:55:55","32401.6879"
"2023-03-22 23:08:04","32401.6879"
"2023-03-22 23:20:12","32401.6879"
"2023-03-22 23:32:21","32401.6879"
"2023-03-22 23:56:39","32401.6879"
"2023-03-23 00:08:48","32401.6879"
"2023-03-23 00:20:58","32401.6879"
"2023-03-23 00:33:07","32401.6879"
"2023-03-23 00:57:27","32401.6879"
"2023-03-23 01:09:36","32401.6879"
"2023-03-23 01:21:46","32401.6879"
"2023-03-23 01:33:55","32401.6879"
"2023-03-23 01:46:05","32401.6879"
"2023-03-23 02:10:25","32401.6879"
"2023-03-23 02:22:34","32401.6879"
"2023-03-23 02:34:44","32401.6879"
"2023-03-23 02:46:54","32401.6879"
"2023-03-23 03:11:14","32401.6879"
"2023-03-23 03:23:23","32401.6879"
"2023-03-23 03:35:33","32401.6879"
"2023-03-23 03:47:43","32401.6879"
"2023-03-23 04:12:02","32401.6879"
"2023-03-23 04:24:12","32401.6879"
"2023-03-23 04:36:21","32401.6879"
"2023-03-23 04:48:31","32401.6879"
"2023-03-23 05:00:41","32401.6879"
"2023-03-23 05:25:00","32401.6879"
"2023-03-23 05:37:10","32401.6879"
"2023-03-23 05:49:20","32401.6879"
"2023-03-23 06:01:29","32401.6879"
"2023-03-23 06:25:49","32401.6879"
"2023-03-23 06:37:58","32401.6879"
"2023-03-23 06:50:08","32401.6879"
"2023-03-23 07:02:17","32401.6879"
"2023-03-23 07:26:37","32401.6879"
"2023-03-23 07:38:47","32401.6879"
"2023-03-23 07:50:56","32401.6879"
"2023-03-23 08:03:05","32401.6922"
"2023-03-23 08:27:24","32401.7030"
"2023-03-23 08:39:34","32401.7384"
"2023-03-23 08:51:44","32401.7941"
"2023-03-23 09:03:53","32401.9026"
"2023-03-23 09:16:03","32402.0144"
"2023-03-23 09:40:23","32402.1409"
"2023-03-23 09:52:32","32402.2896"
"2023-03-23 10:04:42","32402.4007"
"2023-03-23 10:16:51","32402.5125"
"2023-03-23 10:41:09","32402.6141"
"2023-03-23 10:53:18","32402.6783"
"2023-03-23 11:05:27","32402.7557"
"2023-03-23 11:17:36","32403.0834"
"2023-03-23 11:41:54","32403.2546"
"2023-03-23 11:54:03","32403.5077"
"2023-03-23 12:06:12","32403.7668"
"2023-03-23 12:18:21","32403.8342"
"2023-03-23 12:42:38","32404.0124"
"2023-03-23 12:54:47","32404.1040"
"2023-03-23 13:06:56","32404.5935"
"2023-03-23 13:19:05","32404.7783"
"2023-03-23 13:31:15","32405.1176"
"2023-03-23 13:55:34","32405.3536"
"2023-03-23 14:07:44","32405.4615"
"2023-03-23 14:19:54","32405.7734"
"2023-03-23 14:32:04","32406.0142"
"2023-03-23 14:56:23","32406.2231"
"2023-03-23 15:08:33","32406.4488"
"2023-03-23 15:20:43","32406.7211"
"2023-03-23 15:32:52","32406.9234"
"2023-03-23 15:57:12","32407.0307"
"2023-03-23 16:09:21","32407.1679"
"2023-03-23 16:21:30","32407.2657"
"2023-03-23 16:33:39","32407.3561"
"2023-03-23 16:45:49","32407.4462"
"2023-03-23 17:10:08","32407.4509"
"2023-03-23 17:22:18","32407.4678"
"2023-03-23 17:34:27","32407.4831"
"2023-03-23 17:46:36","32407.4911"
"2023-03-23 18:10:54","32407.4939"
"2023-03-23 18:23:03","32407.4949"
"2023-03-23 18:35:12","32407.4949"
"2023-03-23 18:47:22","32407.4949"
"2023-03-23 19:11:40","32407.4949"
"2023-03-23 19:23:49","32407.4949"
"2023-03-23 19:35:58","32407.4949"
"2023-03-23 19:48:07","32407.4949"
"2023-03-23 20:12:25","32407.4949"
"2023-03-23 20:24:34","32407.4949"
"2023-03-23 20:36:44","32407.4949"
"2023-03-23 20:48:53","32407.4949"
"2023-03-23 21:01:02","32407.4949"
"2023-03-23 21:25:20","32407.4949"
"2023-03-23 21:37:29","32407.4949"
"2023-03-23 21:49:38","32407.4949"
"2023-03-23 22:01:47","32407.4949"
"2023-03-23 22:26:04","32407.4949"
"2023-03-23 22:38:14","32407.4949"
"2023-03-23 22:50:23","32407.4949"
"2023-03-23 23:02:32","32407.4949"
"2023-03-23 23:26:50","32407.4949"
"2023-03-23 23:38:59","32407.4949"
"2023-03-23 23:51:08","32407.4949"
"2023-03-24 00:03:17","32407.4949"
"2023-03-24 00:27:37","32407.4949"
"2023-03-24 00:39:46","32407.4949"
"2023-03-24 00:51:56","32407.4949"
"2023-03-24 01:04:05","32407.4949"
"2023-03-24 01:16:15","32407.4949"
"2023-03-24 01:40:34","32407.4949"
"2023-03-24 01:52:44","32407.4949"
"2023-03-24 02:04:53","32407.4949"
"2023-03-24 02:17:03","32407.4949"
"2023-03-24 02:41:22","32407.4949"
"2023-03-24 02:53:31","32407.4949"
"2023-03-24 03:05:41","32407.4949"
"2023-03-24 03:17:50","32407.4949"
"2023-03-24 03:42:09","32407.4949"
"2023-03-24 03:54:19","32407.4949"
"2023-03-24 04:06:29","32407.4949"
"2023-03-24 04:18:38","32407.4949"
"2023-03-24 04:30:48","32407.4949"
"2023-03-24 04:55:07","32407.4949"
"2023-03-24 05:07:17","32407.4949"
"2023-03-24 05:19:26","32407.4949"
"2023-03-24 05:31:36","32407.4949"
"2023-03-24 05:55:55","32407.4949"
"2023-03-24 06:08:05","32407.4949"
"2023-03-24 06:20:14","32407.4949"
"2023-03-24 06:32:24","32407.4949"
"2023-03-24 06:56:43","32407.4949"
"2023-03-24 07:08:53","32407.4949"
"2023-03-24 07:21:02","32407.4966"
"2023-03-24 07:33:12","32407.5020"
"2023-03-24 07:57:31","32407.5090"
"2023-03-24 08:09:41","32407.5223"
"2023-03-24 08:21:51","32407.5379"
"2023-03-24 08:34:00","32407.5848"
"2023-03-24 08:46:09","32407.6490"
"2023-03-24 09:10:28","32407.7216"
"2023-03-24 09:22:37","32407.8019"
"2023-03-24 09:34:47","32407.8806"
"2023-03-24 09:46:56","32407.9438"
"2023-03-24 10:11:15","32408.0107"
"2023-03-24 10:23:24","32408.0983"
"2023-03-24 10:35:33","32408.2526"
"2023-03-24 10:47:42","32408.4486"
"2023-03-24 11:12:01","32408.6639"
"2023-03-24 11:24:10","32408.9405"
"2023-03-24 11:36:19","32409.1270"
"2023-03-24 11:48:29","32409.4888"
"2023-03-24 12:00:39","32409.7333"
"2023-03-24 12:24:58","32409.9186"
"2023-03-24 12:37:08","32410.0363"
"2023-03-24 12:49:18","32410.0888"
"2023-03-24 13:01:27","32410.1313"
"2023-03-24 13:25:47","32410.3643"
"2023-03-24 13:37:56","32410.5125"
"2023-03-24 13:50:06","32410.6852"
"2023-03-24 14:02:15","32410.8274"
"2023-03-24 14:26:33","32411.0208"
"2023-03-24 14:38:42","32411.5427"
"2023-03-24 14:50:51","32412.0236"
"2023-03-24 15:03:00","32412.3921"
"2023-03-24 15:27:18","32412.5339"
"2023-03-24 15:39:27","32412.7639"
"2023-03-24 15:51:36","32413.0509"
"2023-03-24 16:03:45","32413.3901"
"2023-03-24 16:15:55","32413.5405"
"2023-03-24 16:40:13","32413.7417"
"2023-03-24 16:52:22","32413.9869"
"2023-03-24 17:04:31","32414.1361"
"2023-03-24 17:16:40","32414.3006"
"2023-03-24 17:40:58","32414.5086"
"2023-03-24 17:53:07","32414.5732"
"2023-03-24 18:05:17","32414.6268"
"2023-03-24 18:17:26","32414.6631"
"2023-03-24 18:41:46","32414.6743"
"2023-03-24 18:53:56","32414.6745"
"2023-03-24 19:06:05","32414.6745"
"2023-03-24 19:18:14","32414.6745"
"2023-03-24 19:42:33","32414.6745"
"2023-03-24 19:54:42","32414.6745"
"2023-03-24 20:06:51","32414.6745"
"2023-03-24 20:18:59","32414.6745"
"2023-03-24 20:31:08","32414.6745"
"2023-03-24 20:55:26","32414.6745"
"2023-03-24 21:07:35","32414.6745"
"2023-03-24 21:19:44","32414.6745"
"2023-03-24 21:31:54","32414.6745"
"2023-03-24 21:56:12","32414.6745"
"2023-03-24 22:08:20","32414.6745"
"2023-03-24 22:20:29","32414.6745"
"2023-03-24 22:32:38","32414.6745"
"2023-03-24 22:56:56","32414.6745"
"2023-03-24 23:09:05","32414.6745"
"2023-03-24 23:21:14","32414.6745"
"2023-03-24 23:33:23","32414.6745"
"2023-03-24 23:45:32","32414.6745"
"2023-03-25 00:09:50","32414.6745"
"2023-03-25 00:21:59","32414.6745"
